play_id,game_id,posteam,defteam,side_of_field,yardline_100,down,yrdln,ydstogo,play_type,yards_gained,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,epa,wp,def_wp,home_wp,away_wp,fumble_forced,fumble_out_of_bounds,safety,penalty,tackled_for_loss,fumble_lost,touchdown,pass_touchdown,rush_touchdown,return_touchdown,field_goal_attempt,fumble,passing_yards,receiving_yards,rushing_yards,fixed_drive_result,drive_time_of_possession,drive_end_transition,qb_epa,description
1623,2024_01_JAX_MIA,,,,,,MIA 46,0,no_play,0,,,,,,,,,,,,0,0.128660068,0.871339932,0.128660068,0.871339932,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,5:17,TOUCHDOWN,0,Timeout #3 by MIA at 05:34.
1611,2024_01_JAX_MIA,MIA,JAX,MIA,54,2,MIA 46,10,run,11,,,,,middle,,14,-14,0,14,-14,1.000808961,0.128660068,0.871339932,0.128660068,0.871339932,0,0,0,0,0,0,0,0,0,0,0,0,,,11,Touchdown,5:17,TOUCHDOWN,1.000808961,(5:34) (Shotgun) 1-T.Tagovailoa scrambles up the middle to JAX 43 for 11 yards (26-A.Johnson).
1643,2024_01_JAX_MIA,MIA,JAX,JAX,43,1,JAX 43,10,run,2,,,,,right,guard,14,-14,0,14,-14,-0.462756758,0.137673914,0.862326086,0.137673914,0.862326086,0,0,0,0,0,0,0,0,0,0,0,0,,,2,Touchdown,5:17,TOUCHDOWN,-0.462756758,(4:54) (Shotgun) 31-R.Mostert right guard to JAX 41 for 2 yards (33-D.Lloyd).
1665,2024_01_JAX_MIA,MIA,JAX,JAX,41,2,JAX 41,8,pass,0,short,left,12,,,,14,-14,0,14,-14,-0.536649289,0.125117347,0.874882653,0.125117347,0.874882653,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,5:17,TOUCHDOWN,-0.536649289,(4:09) (Shotgun) 1-T.Tagovailoa pass incomplete short left to 81-D.Smythe (6-D.Savage).
1688,2024_01_JAX_MIA,MIA,JAX,JAX,41,3,JAX 41,8,pass,20,deep,right,18,2,,,14,-14,0,14,-14,2.297922948,0.112583518,0.887416482,0.112583518,0.887416482,0,0,0,0,0,0,0,0,0,0,0,0,20,20,,Touchdown,5:17,TOUCHDOWN,2.297922948,(4:03) (Shotgun) 1-T.Tagovailoa pass deep right to 17-J.Waddle to JAX 21 for 20 yards.
1713,2024_01_JAX_MIA,MIA,JAX,JAX,21,1,JAX 21,10,pass,0,short,left,4,,,,14,-14,0,14,-14,-0.435815861,0.184087589,0.815912411,0.184087589,0.815912411,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,5:17,TOUCHDOWN,-0.435815861,(3:29) 1-T.Tagovailoa pass incomplete short left to 81-D.Smythe.
1736,2024_01_JAX_MIA,MIA,JAX,JAX,21,2,JAX 21,10,run,9,,,,,right,end,14,-14,0,14,-14,0.750665293,0.174235582,0.825764418,0.174235582,0.825764418,0,0,0,0,0,0,0,0,0,0,0,0,,,9,Touchdown,5:17,TOUCHDOWN,0.750665293,(3:23) (Shotgun) 28-D.Achane right end to JAX 12 for 9 yards (25-R.Darby; 26-A.Johnson). ** Injury Update: JAX-5-A.Cisco has returned to the game.
1758,2024_01_JAX_MIA,MIA,JAX,JAX,12,3,JAX 12,1,no_play,0,,,,,,,14,-14,0,14,-14,-0.814418983,0.189057857,0.810942143,0.189057857,0.810942143,0,0,0,1,0,0,0,0,0,0,0,0,,,,Touchdown,5:17,TOUCHDOWN,-0.814418983,"(2:46) PENALTY on MIA-81-D.Smythe, False Start, 4 yards, enforced at JAX 12 - No Play."
1785,2024_01_JAX_MIA,MIA,JAX,JAX,16,3,JAX 16,5,pass,10,short,right,6,4,,,14,-14,0,14,-14,1.625206678,0.164977029,0.835022971,0.164977029,0.835022971,0,0,0,0,0,0,0,0,0,0,0,0,10,10,,Touchdown,5:17,TOUCHDOWN,1.625206678,(2:21) (Shotgun) 1-T.Tagovailoa pass short right to 10-T.Hill ran ob at JAX 6 for 10 yards.
1810,2024_01_JAX_MIA,MIA,JAX,JAX,6,1,JAX 6,6,run,3,,,,,left,end,14,-14,0,14,-14,-0.022464973,0.195690677,0.804309323,0.195690677,0.804309323,0,0,0,0,0,0,0,0,0,0,0,0,,,3,Touchdown,5:17,TOUCHDOWN,-0.022464973,(2:00) 17-J.Waddle left end to JAX 3 for 3 yards (56-Y.Abdullah).
1847,2024_01_JAX_MIA,MIA,JAX,JAX,3,2,JAX 3,3,pass,2,short,left,-4,6,,,14,-14,0,14,-14,-0.26395258,0.217173412,0.782826588,0.217173412,0.782826588,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,Touchdown,5:17,TOUCHDOWN,-0.26395258,(1:19) (Shotgun) 1-T.Tagovailoa pass short left to 28-D.Achane to JAX 1 for 2 yards (33-D.Lloyd).
1889,2024_01_JAX_MIA,,,,,,JAX 1,0,no_play,0,,,,,,,,,,,,0,0.215205252,0.784794748,0.215205252,0.784794748,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,5:17,TOUCHDOWN,0,Timeout #2 by JAX at 01:09.
1877,2024_01_JAX_MIA,MIA,JAX,JAX,1,3,JAX 1,1,run,1,,,,,middle,,14,-14,6,14,-8,1.862380842,0.215205252,0.784794748,0.215205252,0.784794748,0,0,0,0,0,0,1,0,1,0,0,0,,,1,Touchdown,5:17,TOUCHDOWN,1.862380842,"(1:09) 28-D.Achane up the middle for 1 yard, TOUCHDOWN."
1907,2024_01_JAX_MIA,MIA,JAX,JAX,15,,JAX 15,0,extra_point,0,,,,,,,14,-8,7,14,-7,0.067573003,0.238969058,0.761030942,0.238969058,0.761030942,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,5:17,TOUCHDOWN,0.067573003,"7-J.Sanders extra point is GOOD, Center-48-B.Ferguson, Holder-16-J.Bailey."
1922,2024_01_JAX_MIA,JAX,MIA,MIA,35,,MIA 35,0,kickoff,0,,,,,,,7,7,14,7,7,-0.077584866,0.757466495,0.242533505,0.242533505,0.757466495,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,1:04,FIELD_GOAL,-0.077584866,7-J.Sanders kicks 62 yards from MIA 35 to JAX 3. 11-P.Washington pushed ob at JAX 23 for 20 yards (36-S.Duck).
1960,2024_01_JAX_MIA,JAX,MIA,JAX,77,1,JAX 23,10,pass,18,deep,right,18,0,,,7,7,14,7,7,0.424299959,0.754927933,0.245072067,0.245072067,0.754927933,0,0,0,0,0,0,0,0,0,0,0,0,18,18,,Field goal,1:04,FIELD_GOAL,0.424299959,(:57) (Shotgun) 16-T.Lawrence pass deep right to 7-B.Thomas to JAX 41 for 18 yards (29-K.Fuller).
1985,2024_01_JAX_MIA,JAX,MIA,JAX,59,1,JAX 41,10,pass,20,short,middle,11,9,,,7,7,14,7,7,0.779019531,0.792294323,0.207705677,0.207705677,0.792294323,0,0,0,0,0,0,0,0,0,0,0,0,20,20,,Field goal,1:04,FIELD_GOAL,0.779019531,"(:36) (No Huddle, Shotgun) 16-T.Lawrence pass short middle to 0-G.Davis to MIA 39 for 20 yards (29-K.Fuller)."
2022,2024_01_JAX_MIA,,,,,,MIA 39,0,no_play,0,,,,,,,,,,,,0,0.819088161,0.180911839,0.180911839,0.819088161,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,1:04,FIELD_GOAL,0,Timeout #3 by JAX at 00:28.
2010,2024_01_JAX_MIA,JAX,MIA,MIA,39,1,MIA 39,10,pass,5,short,right,4,1,,,7,7,14,7,7,-0.090645986,0.819088161,0.180911839,0.180911839,0.819088161,0,0,0,0,0,0,0,0,0,0,0,0,5,5,,Field goal,1:04,FIELD_GOAL,-0.090645986,(:28) (Shotgun) 16-T.Lawrence pass short right to 17-E.Engram to MIA 34 for 5 yards (11-D.Long).
2042,2024_01_JAX_MIA,JAX,MIA,MIA,34,2,MIA 34,5,pass,0,short,right,1,,,,7,7,14,7,7,-0.161490703,0.814860225,0.185139775,0.185139775,0.814860225,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,1:04,FIELD_GOAL,-0.161490703,"(:12) (No Huddle, Shotgun) 16-T.Lawrence pass incomplete short right to 17-E.Engram."
2065,2024_01_JAX_MIA,JAX,MIA,MIA,34,3,MIA 34,5,pass,0,short,right,14,,,,7,7,14,7,7,0.521271814,0.799602866,0.200397134,0.200397134,0.799602866,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,1:04,FIELD_GOAL,0.521271814,(:09) (Shotgun) 16-T.Lawrence pass incomplete short right.
2088,2024_01_JAX_MIA,JAX,MIA,MIA,34,4,MIA 34,5,field_goal,0,,,,,,,7,7,17,7,10,1.164947793,0.773942649,0.226057351,0.226057351,0.773942649,0,0,0,0,0,0,0,0,0,0,1,0,,,,Field goal,1:04,FIELD_GOAL,1.164947793,"(:03) 39-C.Little 53 yard field goal is GOOD, Center-46-R.Matiscik, Holder-9-L.Cooke."
2108,2024_01_JAX_MIA,,,,,,MIA 35,0,,,,,,,,,,,,,,,0.804994702,0.195005298,0.195005298,0.804994702,,,,,,,,,,,,,,,,Field goal,,,,END QUARTER 2
2126,2024_01_JAX_MIA,JAX,MIA,MIA,35,,MIA 35,0,kickoff,0,,,,,,,7,10,17,7,10,0.257819156,0.804994702,0.195005298,0.195005298,0.804994702,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:30,PUNT,0.257819156,"7-J.Sanders kicks 65 yards from MIA 35 to end zone, Touchback to the JAX 30."
2143,2024_01_JAX_MIA,JAX,MIA,JAX,70,1,JAX 30,10,run,2,,,,,right,tackle,7,10,17,7,10,-0.294884606,0.80521071,0.19478929,0.19478929,0.80521071,0,0,0,0,0,0,0,0,0,0,0,0,,,2,Punt,1:30,PUNT,-0.294884606,(15:00) 4-T.Bigsby right tackle to JAX 32 for 2 yards (15-J.Phillips; 91-E.Ogbah).
2165,2024_01_JAX_MIA,JAX,MIA,JAX,68,2,JAX 32,8,pass,3,short,left,-2,5,,,7,10,17,7,10,-0.492821529,0.803735137,0.196264863,0.196264863,0.803735137,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,Punt,1:30,PUNT,-0.492821529,(14:24) 16-T.Lawrence pass short left to 11-P.Washington pushed ob at JAX 35 for 3 yards (29-K.Fuller).
2195,2024_01_JAX_MIA,JAX,MIA,JAX,65,3,JAX 35,5,pass,0,short,right,6,,,,7,10,17,7,10,-1.481485417,0.81459713,0.18540287,0.18540287,0.81459713,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:30,PUNT,-1.481485417,(13:44) (Shotgun) 16-T.Lawrence pass incomplete short right to 17-E.Engram (8-J.Holland).
2218,2024_01_JAX_MIA,JAX,MIA,JAX,65,4,JAX 35,5,punt,0,,,,,,,7,10,17,7,10,0.659760226,0.791336834,0.208663166,0.208663166,0.791336834,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:30,PUNT,0.659760226,"(13:40) 9-L.Cooke punts 52 yards to MIA 13, Center-46-R.Matiscik, out of bounds."
2237,2024_01_JAX_MIA,MIA,JAX,MIA,87,1,MIA 13,10,pass,6,short,left,3,3,,,17,-10,7,17,-10,0.184826734,0.219627008,0.780372992,0.219627008,0.780372992,0,0,0,0,0,0,0,0,0,0,0,0,6,6,,Punt,3:51,PUNT,0.184826734,(13:30) (Shotgun) 1-T.Tagovailoa pass short left to 89-J.Hill pushed ob at MIA 19 for 6 yards (23-F.Oluokun).
2279,2024_01_JAX_MIA,MIA,JAX,MIA,81,2,MIA 19,4,pass,1,short,middle,-3,4,,,17,-10,7,17,-10,-0.748837596,0.225268796,0.774731204,0.225268796,0.774731204,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,Punt,3:51,PUNT,-0.748837596,(12:55) (Shotgun) 1-T.Tagovailoa pass short middle to 17-J.Waddle to MIA 20 for 1 yard (33-D.Lloyd).
2304,2024_01_JAX_MIA,MIA,JAX,MIA,80,3,MIA 20,3,pass,3,short,right,-6,9,,,17,-10,7,17,-10,1.07774546,0.223155022,0.776844978,0.223155022,0.776844978,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,Punt,3:51,PUNT,1.07774546,"(12:16) (Shotgun) 1-T.Tagovailoa pass short right to 31-R.Mostert to MIA 23 for 3 yards (23-F.Oluokun, 25-R.Darby)."
2329,2024_01_JAX_MIA,MIA,JAX,MIA,77,1,MIA 23,10,no_play,0,,,,,,,17,-10,7,17,-10,-1.018663559,0.227026522,0.772973478,0.227026522,0.772973478,0,0,0,1,0,0,0,0,0,0,0,0,,,,Punt,3:51,PUNT,-1.018663559,"(11:29) (Shotgun) 31-R.Mostert left end to MIA 34 for 11 yards (5-A.Cisco). PENALTY on MIA-65-R.Jones, Offensive Holding, 10 yards, enforced at MIA 23 - No Play."
2362,2024_01_JAX_MIA,MIA,JAX,MIA,87,1,MIA 13,20,pass,0,short,left,8,,,,17,-10,7,17,-10,-0.650516454,0.214418143,0.785581857,0.214418143,0.785581857,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,3:51,PUNT,-0.650516454,(11:04) (Shotgun) 1-T.Tagovailoa pass incomplete short left to 10-T.Hill. ** Injury Update: MIA-28-D.Achane has returned to the game.
2385,2024_01_JAX_MIA,MIA,JAX,MIA,87,2,MIA 13,20,pass,7,short,left,-5,12,,,17,-10,7,17,-10,-0.287682343,0.199733123,0.800266877,0.199733123,0.800266877,0,0,0,0,0,0,0,0,0,0,0,0,7,7,,Punt,3:51,PUNT,-0.287682343,(11:01) (Shotgun) 1-T.Tagovailoa pass short left to 28-D.Achane to MIA 20 for 7 yards (23-F.Oluokun).
2410,2024_01_JAX_MIA,MIA,JAX,MIA,80,3,MIA 20,13,pass,-5,,,,,,,17,-10,7,17,-10,-1.342663759,0.186151609,0.813848391,0.186151609,0.813848391,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,3:51,PUNT,-1.342663759,(10:21) (Shotgun) 1-T.Tagovailoa sacked at MIA 15 for -5 yards (91-A.Armstead).
2430,2024_01_JAX_MIA,MIA,JAX,MIA,85,4,MIA 15,18,punt,0,,,,,,,17,-10,7,17,-10,0.578223224,0.147948444,0.852051556,0.147948444,0.852051556,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,3:51,PUNT,0.578223224,"(9:52) 16-J.Bailey punts 51 yards to JAX 34, Center-48-B.Ferguson. 12-D.Duvernay pushed ob at JAX 37 for 3 yards (80-T.Conner)."
2461,2024_01_JAX_MIA,JAX,MIA,JAX,63,1,JAX 37,10,pass,0,short,left,3,,,,7,10,17,7,10,-0.524029036,0.864073098,0.135926902,0.135926902,0.864073098,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:20,PUNT,-0.524029036,(9:39) 16-T.Lawrence pass incomplete short left to 13-C.Kirk.
2512,2024_01_JAX_MIA,JAX,MIA,JAX,63,2,JAX 37,10,no_play,0,,,,,,,7,10,17,7,10,-1.022370881,0.853888273,0.146111727,0.146111727,0.853888273,0,0,0,1,0,0,0,0,0,0,0,0,,,,Punt,1:20,PUNT,-1.022370881,"(9:35) (Shotgun) 1-T.Etienne up the middle to JAX 37 for no gain (15-J.Phillips; 92-Z.Sieler). PENALTY on JAX-77-A.Harrison, Offensive Holding, 10 yards, enforced at JAX 37 - No Play."
2545,2024_01_JAX_MIA,JAX,MIA,JAX,73,2,JAX 27,20,run,7,,,,,middle,,7,10,17,7,10,-0.36297466,0.820068121,0.179931879,0.179931879,0.820068121,0,0,0,0,0,0,0,0,0,0,0,0,,,7,Punt,1:20,PUNT,-0.36297466,(9:15) (Shotgun) 1-T.Etienne up the middle to JAX 34 for 7 yards (92-Z.Sieler; 90-D.Hand).
2567,2024_01_JAX_MIA,JAX,MIA,JAX,66,3,JAX 34,13,pass,0,short,right,11,,,,7,10,17,7,10,-1.009477241,0.818599641,0.181400359,0.181400359,0.818599641,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:20,PUNT,-1.009477241,(8:33) (Shotgun) 16-T.Lawrence pass incomplete short right.
2590,2024_01_JAX_MIA,JAX,MIA,JAX,66,4,JAX 34,13,punt,0,,,,,,,7,10,17,7,10,0.858839956,0.794524908,0.205475092,0.205475092,0.794524908,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:20,PUNT,0.858839956,"(8:26) 9-L.Cooke punts 55 yards to MIA 11, Center-46-R.Matiscik, fair catch by 0-B.Berrios."
2610,2024_01_JAX_MIA,MIA,JAX,MIA,89,1,MIA 11,10,pass,63,deep,right,34,29,,,17,-10,7,17,-10,4.076544722,0.196453512,0.803546488,0.196453512,0.803546488,0,0,0,0,0,0,0,0,0,0,0,0,63,63,,Punt,2:53,PUNT,4.076544722,(8:19) (Shotgun) 1-T.Tagovailoa pass deep right to 17-J.Waddle to JAX 26 for 63 yards (5-A.Cisco).
2635,2024_01_JAX_MIA,MIA,JAX,JAX,26,1,JAX 26,10,run,-3,,,,,left,end,17,-10,7,17,-10,-1.113868887,0.300884098,0.699115902,0.300884098,0.699115902,0,0,0,0,1,0,0,0,0,0,0,0,,,-3,Punt,2:53,PUNT,-1.113868887,(7:32) (Shotgun) 31-R.Mostert left end to JAX 29 for -3 yards (3-Ty.Campbell).
2657,2024_01_JAX_MIA,MIA,JAX,JAX,29,2,JAX 29,13,pass,-3,short,right,-8,5,,,17,-10,7,17,-10,-1.00660548,0.263231367,0.736768633,0.263231367,0.736768633,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,,Punt,2:53,PUNT,-1.00660548,(6:54) 1-T.Tagovailoa pass short right to 10-T.Hill to JAX 32 for -3 yards (25-R.Darby).
2682,2024_01_JAX_MIA,MIA,JAX,JAX,32,3,JAX 32,16,pass,-14,,,,,,,17,-10,7,17,-10,-1.916862229,0.235130191,0.764869809,0.235130191,0.764869809,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,2:53,PUNT,-1.916862229,(6:13) (Shotgun) 1-T.Tagovailoa sacked at JAX 46 for -14 yards (44-T.Walker).
2709,2024_01_JAX_MIA,MIA,JAX,JAX,46,4,JAX 46,30,punt,0,,,,,,,17,-10,7,17,-10,-0.028449458,0.185194597,0.814805403,0.185194597,0.814805403,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,2:53,PUNT,-0.028449458,"(5:34) 16-J.Bailey punts 43 yards to JAX 3, Center-48-B.Ferguson, out of bounds."
2728,2024_01_JAX_MIA,JAX,MIA,JAX,97,1,JAX 3,10,run,26,,,,,right,guard,7,10,17,7,10,1.612427616,0.816287041,0.183712959,0.183712959,0.816287041,0,0,0,0,0,0,0,0,0,0,0,0,,,26,Turnover,3:07,FUMBLE,1.612427616,(5:26) 4-T.Bigsby right guard to JAX 29 for 26 yards (4-K.Kohou).
2757,2024_01_JAX_MIA,JAX,MIA,JAX,71,1,JAX 29,10,pass,22,deep,right,20,2,,,7,10,17,7,10,1.416427732,0.842116594,0.157883406,0.157883406,0.842116594,0,0,0,0,0,0,0,0,0,0,0,0,22,22,,Turnover,3:07,FUMBLE,1.416427732,(4:47) 16-T.Lawrence pass deep right to 0-G.Davis to MIA 49 for 22 yards (4-K.Kohou).
2782,2024_01_JAX_MIA,JAX,MIA,MIA,49,1,MIA 49,10,pass,12,short,left,7,5,,,7,10,17,7,10,0.81167835,0.869817853,0.130182147,0.130182147,0.869817853,0,0,0,0,0,0,0,0,0,0,0,0,12,12,,Turnover,3:07,FUMBLE,0.81167835,(4:06) 16-T.Lawrence pass short left to 1-T.Etienne pushed ob at MIA 37 for 12 yards (4-K.Kohou).
2812,2024_01_JAX_MIA,JAX,MIA,MIA,37,1,MIA 37,10,run,7,,,,,right,tackle,7,10,17,7,10,0.381008622,0.876887083,0.123112917,0.123112917,0.876887083,0,0,0,0,0,0,0,0,0,0,0,0,,,7,Turnover,3:07,FUMBLE,0.381008622,"(3:31) 4-T.Bigsby right tackle to MIA 30 for 7 yards (11-D.Long, 21-J.Poyer)."
2834,2024_01_JAX_MIA,JAX,MIA,MIA,30,2,MIA 30,3,run,3,,,,,left,end,7,10,17,7,10,1.206212543,0.88759464,0.11240536,0.11240536,0.88759464,0,0,0,1,0,0,0,0,0,0,0,0,,,3,Turnover,3:07,FUMBLE,1.206212543,"(2:49) 12-D.Duvernay left end pushed ob at MIA 27 for 3 yards (21-J.Poyer). PENALTY on MIA-21-J.Poyer, Face Mask, 14 yards, enforced at MIA 27."
2867,2024_01_JAX_MIA,JAX,MIA,MIA,13,1,MIA 13,10,run,10,,,,,right,guard,7,10,17,7,10,-5.913753621,0.909051895,0.090948105,0.090948105,0.909051895,1,0,0,0,0,1,0,0,0,0,0,1,,,10,Turnover,3:07,FUMBLE,-5.913753621,"(2:27) (Shotgun) 1-T.Etienne right guard to MIA 3 for 10 yards (8-J.Holland). FUMBLES (8-J.Holland), touched at MIA 2, RECOVERED by MIA-4-K.Kohou at MIA -9. Touchback."
2906,2024_01_JAX_MIA,MIA,JAX,MIA,80,1,MIA 20,10,pass,80,deep,left,28,52,,,17,-10,13,17,-4,6.069409202,0.166328683,0.833671317,0.166328683,0.833671317,0,0,0,0,0,0,1,1,0,0,0,0,80,80,,Touchdown,0:11,TOUCHDOWN,6.069409202,"(2:19) (Shotgun) 1-T.Tagovailoa pass deep left to 10-T.Hill for 80 yards, TOUCHDOWN."
2944,2024_01_JAX_MIA,MIA,JAX,JAX,15,,JAX 15,0,extra_point,0,,,,,,,17,-4,14,17,-3,0.067573003,0.353599117,0.646400883,0.353599117,0.646400883,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,0:11,TOUCHDOWN,0.067573003,"7-J.Sanders extra point is GOOD, Center-48-B.Ferguson, Holder-16-J.Bailey."
2959,2024_01_JAX_MIA,JAX,MIA,MIA,35,,MIA 35,0,kickoff,0,,,,,,,14,3,17,14,3,-0.282805148,0.644500494,0.355499506,0.355499506,0.644500494,1,0,0,0,0,0,0,0,0,0,0,1,,,,Turnover on downs,2:21,DOWNS,-0.282805148,"7-J.Sanders kicks 66 yards from MIA 35 to JAX -1. 11-P.Washington to JAX 18 for 19 yards (22-E.Campbell). FUMBLES (22-E.Campbell), touched at JAX 24, and recovers at JAX 23."
2999,2024_01_JAX_MIA,JAX,MIA,JAX,77,1,JAX 23,10,run,2,,,,,middle,,14,3,17,14,3,-0.287950032,0.642788947,0.357211053,0.357211053,0.642788947,0,0,0,0,0,0,0,0,0,0,0,0,,,2,Turnover on downs,2:21,DOWNS,-0.287950032,(1:59) 4-T.Bigsby up the middle to JAX 25 for 2 yards (90-D.Hand).
3021,2024_01_JAX_MIA,JAX,MIA,JAX,75,2,JAX 25,8,run,7,,,,,left,end,14,3,17,14,3,0.746937382,0.618625283,0.381374717,0.381374717,0.618625283,0,0,0,0,0,0,0,0,0,0,0,0,,,7,Turnover on downs,2:21,DOWNS,0.746937382,(1:16) (Shotgun) 1-T.Etienne left end to JAX 32 for 7 yards (11-D.Long).
3046,2024_01_JAX_MIA,JAX,MIA,JAX,68,3,JAX 32,1,run,0,,,,,middle,,14,3,17,14,3,-1.637417742,0.638983786,0.361016214,0.361016214,0.638983786,0,0,0,0,0,0,0,0,0,0,0,0,,,0,Turnover on downs,2:21,DOWNS,-1.637417742,"(:36) 4-T.Bigsby up the middle to JAX 32 for no gain (11-D.Long, 91-E.Ogbah)."
3068,2024_01_JAX_MIA,JAX,MIA,,,,JAX 32,0,,,,,,,,,14,3,17,14,3,0,0.597113132,0.402886868,0.402886868,0.597113132,,,,,,,,,,,,,,,,Turnover on downs,2:21,DOWNS,0,END QUARTER 3
3088,2024_01_JAX_MIA,JAX,MIA,JAX,68,4,JAX 32,1,run,-2,,,,,right,end,14,3,17,14,3,-3.434952225,0.597113132,0.402886868,0.402886868,0.597113132,0,0,0,0,1,0,0,0,0,0,0,0,,,-2,Turnover on downs,2:21,DOWNS,-3.434952225,(15:00) 1-T.Etienne right end to JAX 30 for -2 yards (29-K.Fuller; 5-J.Ramsey).
3115,2024_01_JAX_MIA,MIA,JAX,JAX,30,1,JAX 30,10,run,7,,,,,left,tackle,17,-3,14,17,-3,0.5253012,0.534273088,0.465726912,0.534273088,0.465726912,0,0,0,0,0,0,0,0,0,0,0,0,,,7,Missed field goal,1:14,MISSED_FG,0.5253012,(14:47) (Shotgun) 28-D.Achane left tackle to JAX 23 for 7 yards (23-F.Oluokun; 5-A.Cisco).
3137,2024_01_JAX_MIA,MIA,JAX,JAX,23,2,JAX 23,3,pass,0,short,right,-5,,,,17,-3,14,17,-3,-0.579153121,0.59572196,0.40427804,0.59572196,0.40427804,0,0,0,0,0,0,0,0,0,0,0,0,,,,Missed field goal,1:14,MISSED_FG,-0.579153121,(14:13) (Shotgun) 1-T.Tagovailoa pass incomplete short right to 30-A.Ingold (41-J.Hines-Allen).
3160,2024_01_JAX_MIA,MIA,JAX,JAX,23,3,JAX 23,3,run,-1,,,,,right,end,17,-3,14,17,-3,-1.790478072,0.568964064,0.431035936,0.568964064,0.431035936,0,0,0,0,1,0,0,0,0,0,0,0,,,-1,Missed field goal,1:14,MISSED_FG,-1.790478072,(14:10) (Shotgun) 31-R.Mostert right end pushed ob at JAX 24 for -1 yards (26-A.Johnson; 23-F.Oluokun).
3187,2024_01_JAX_MIA,MIA,JAX,JAX,24,4,JAX 24,4,field_goal,0,,,,,,,17,-3,14,17,-3,-3.544677294,0.470360786,0.529639214,0.470360786,0.529639214,0,0,0,0,0,0,0,0,0,0,1,0,,,,Missed field goal,1:14,MISSED_FG,-3.544677294,"(13:38) 7-J.Sanders 42 yard field goal is No Good, Wide Left, Center-48-B.Ferguson, Holder-16-J.Bailey."
3208,2024_01_JAX_MIA,JAX,MIA,JAX,68,1,JAX 32,10,no_play,0,,,,,,,14,3,17,14,3,0.531804599,0.681889296,0.318110704,0.318110704,0.681889296,0,0,0,1,0,0,0,0,0,0,0,0,,,,Punt,2:27,PUNT,0.531804599,"(13:33) (Shotgun) 16-T.Lawrence pass short middle to 17-E.Engram to JAX 38 for 6 yards (8-J.Holland). PENALTY on MIA-44-C.Robinson, Defensive Offside, 5 yards, enforced at JAX 32 - No Play."
3251,2024_01_JAX_MIA,JAX,MIA,JAX,63,1,JAX 37,5,run,11,,,,,left,end,14,3,17,14,3,0.467346891,0.696045101,0.303954899,0.303954899,0.696045101,0,0,0,0,0,0,0,0,0,0,0,0,,,11,Punt,2:27,PUNT,0.467346891,(13:17) 1-T.Etienne left end to JAX 48 for 11 yards (5-J.Ramsey; 92-Z.Sieler).
3273,2024_01_JAX_MIA,JAX,MIA,JAX,52,1,JAX 48,10,run,4,,,,,left,guard,14,3,17,14,3,-0.17330769,0.73189795,0.26810205,0.26810205,0.73189795,0,0,0,0,0,0,0,0,0,0,0,0,,,4,Punt,2:27,PUNT,-0.17330769,(12:38) 4-T.Bigsby left guard to MIA 48 for 4 yards (20-J.Brooks; 5-J.Ramsey).
3295,2024_01_JAX_MIA,JAX,MIA,MIA,48,2,MIA 48,6,run,1,,,,,right,end,14,3,17,14,3,-0.545308509,0.717056334,0.282943666,0.282943666,0.717056334,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Punt,2:27,PUNT,-0.545308509,(11:59) 4-T.Bigsby right end to MIA 47 for 1 yard (8-J.Holland; 20-J.Brooks).
3317,2024_01_JAX_MIA,JAX,MIA,MIA,47,3,MIA 47,5,pass,0,short,left,9,,,,14,3,17,14,3,-1.642375452,0.700206637,0.299793363,0.299793363,0.700206637,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,2:27,PUNT,-1.642375452,(11:17) (Shotgun) 16-T.Lawrence pass incomplete short left to 13-C.Kirk.
